Transaction_ID,Line_ID,Date,Description,Account_Name,Currency,Line_Type,Amount,Transaction_Total_Debit,Transaction_Total_Credit,Relative_Amount,Is_Max_Line,Num_Debit_Lines,Num_Credit_Lines
37decea4-e09f-54b2-8180-1f722b1f63ea,0,2024-10-24,Transfer to Toss,KR10101-Toss Checking Account,KRW,debit,20000.0,20000.0,20000.0,1.0,1,1,1
37decea4-e09f-54b2-8180-1f722b1f63ea,1,2024-10-24,Transfer to Toss,KR10102-Hana Checking Account,KRW,credit,20000.0,20000.0,20000.0,1.0,1,1,1
8467c9ae-abb0-572f-bc71-4e959557a0fa,0,2024-10-25,"오늘이라면 w 李振华, 문서진",KR60002-Food Expenses,KRW,debit,4100.0,15800.0,15800.0,0.25949367088607594,0,2,1
8467c9ae-abb0-572f-bc71-4e959557a0fa,1,2024-10-25,"오늘이라면 w 李振华, 문서진",KR60005-Personal Expenses,KRW,debit,11700.0,15800.0,15800.0,0.740506329113924,1,2,1
8467c9ae-abb0-572f-bc71-4e959557a0fa,2,2024-10-25,"오늘이라면 w 李振华, 문서진",KR10101-Toss Checking Account,KRW,credit,15800.0,15800.0,15800.0,1.0,1,2,1
31f291ef-689f-5695-8401-815db70cc3e3,0,2024-10-25,Paris Baguette w 문서진,KR10101-Toss Checking Account,KRW,credit,9400.0,9400.0,9400.0,1.0,1,2,1
31f291ef-689f-5695-8401-815db70cc3e3,1,2024-10-25,Paris Baguette w 문서진,KR60005-Personal Expenses,KRW,debit,4700.0,9400.0,9400.0,0.5,1,2,1
31f291ef-689f-5695-8401-815db70cc3e3,2,2024-10-25,Paris Baguette w 문서진,KR60002-Food Expenses,KRW,debit,4700.0,9400.0,9400.0,0.5,1,2,1
eedaa12e-7c1e-569d-a56d-14f5d217bedc,0,2024-10-25,Budget for SEA Studies Samsung,KR10102-Hana Checking Account,KRW,debit,700000.0,700000.0,700000.0,1.0,1,1,1
eedaa12e-7c1e-569d-a56d-14f5d217bedc,1,2024-10-25,Budget for SEA Studies Samsung,KR70003-Samsung Income,KRW,credit,700000.0,700000.0,700000.0,1.0,1,1,1
312c1b43-96a3-5a31-a097-9335a83b066e,0,2024-10-25,Wise 2 1MYR@322.272KRW,MY11101-Maybank Checking Account,MYR,credit,2041.51,2041.51,2041.51,1.0,1,3,2
312c1b43-96a3-5a31-a097-9335a83b066e,1,2024-10-25,Wise 2 1MYR@322.272KRW,MY61005-Personal Expenses,MYR,debit,2017.49,2041.51,2041.51,0.9882341991956934,1,3,2
312c1b43-96a3-5a31-a097-9335a83b066e,2,2024-10-25,Wise 2 1MYR@322.272KRW,MY61007-Exchange Expenses,MYR,debit,24.02,2041.51,2041.51,0.011765800804306616,0,3,2
312c1b43-96a3-5a31-a097-9335a83b066e,3,2024-10-25,Wise 2 1MYR@322.272KRW,KR10101-Toss Checking Account,KRW,debit,642776.0,642776.0,642776.0,1.0,1,3,2
312c1b43-96a3-5a31-a097-9335a83b066e,4,2024-10-25,Wise 2 1MYR@322.272KRW,KR70005-Allowance Income,KRW,credit,642776.0,642776.0,642776.0,1.0,1,3,2
c2be67d2-36dc-5c69-b940-5805808ecd46,0,2024-10-25,Rent,KR60001-Home Expenses,KRW,debit,410000.0,410000.0,410000.0,1.0,1,1,1
c2be67d2-36dc-5c69-b940-5805808ecd46,1,2024-10-25,Rent,KR10101-Toss Checking Account,KRW,credit,410000.0,410000.0,410000.0,1.0,1,1,1
049f7aad-254a-5ad4-a111-d045e93ceef1,0,2024-10-25,Transfer to Toss,KR10101-Toss Checking Account,KRW,debit,1931440.0,1931440.0,1931440.0,1.0,1,1,1
049f7aad-254a-5ad4-a111-d045e93ceef1,1,2024-10-25,Transfer to Toss,KR10102-Hana Checking Account,KRW,credit,1931440.0,1931440.0,1931440.0,1.0,1,1,1
1791e46c-ef44-56e6-a824-ebe473439930,0,2024-10-25,Transfer to Shinhan,KR10101-Toss Checking Account,KRW,credit,300000.0,300000.0,300000.0,1.0,1,1,1
1791e46c-ef44-56e6-a824-ebe473439930,1,2024-10-25,Transfer to Shinhan,KR10103-Shinhan Checking Account,KRW,debit,300000.0,300000.0,300000.0,1.0,1,1,1
df35b12a-62f1-5753-a958-512e28d020d4,0,2024-10-25,"Buy 신한 골드 2.44@₩‎	122,573.45",KR10103-Shinhan Checking Account,KRW,credit,299079.0,299079.0,299079.0,1.0,1,1,1
df35b12a-62f1-5753-a958-512e28d020d4,1,2024-10-25,"Buy 신한 골드 2.44@₩‎	122,573.45",KR20003-Gold,KRW,debit,299079.0,299079.0,299079.0,1.0,1,1,1
8a8fc636-6820-5dea-8fa3-a5b53ff83675,0,2024-10-25,Transfer to Shinhan Investment,KR10101-Toss Checking Account,KRW,credit,200000.0,200000.0,200000.0,1.0,1,1,1
8a8fc636-6820-5dea-8fa3-a5b53ff83675,1,2024-10-25,Transfer to Shinhan Investment,KR10104-Shinhan Investment Account,KRW,debit,200000.0,200000.0,200000.0,1.0,1,1,1
794d88c4-f93f-59b3-8345-a3e1288197b5,0,2024-10-25,Paris Baguette,KR60002-Food Expenses,KRW,debit,5800.0,5800.0,5800.0,1.0,1,1,1
794d88c4-f93f-59b3-8345-a3e1288197b5,1,2024-10-25,Paris Baguette,KR10101-Toss Checking Account,KRW,credit,5800.0,5800.0,5800.0,1.0,1,1,1
4bdfa110-a268-5187-b977-d50d0ac86506,0,2024-10-25,"Buy 삼성바이오로직스 0.046523@₩‎	1,073,000.00",KR10104-Shinhan Investment Account,KRW,credit,49989.0,49989.0,49989.0,1.0,1,2,1
4bdfa110-a268-5187-b977-d50d0ac86506,1,2024-10-25,"Buy 삼성바이오로직스 0.046523@₩‎	1,073,000.00",KR60005-Personal Expenses,KRW,debit,70.0,49989.0,49989.0,0.0014003080677749105,0,2,1
4bdfa110-a268-5187-b977-d50d0ac86506,2,2024-10-25,"Buy 삼성바이오로직스 0.046523@₩‎	1,073,000.00",KR20002-Stocks,KRW,debit,49919.0,49989.0,49989.0,0.9985996919322251,1,2,1
8d7d0792-0f63-59b5-9d80-279882307430,0,2024-10-25,"Buy 삼성전자 1.779857@₩‎	56,100.00",KR10104-Shinhan Investment Account,KRW,credit,99989.0,99989.0,99989.0,1.0,1,2,1
8d7d0792-0f63-59b5-9d80-279882307430,1,2024-10-25,"Buy 삼성전자 1.779857@₩‎	56,100.00",KR60005-Personal Expenses,KRW,debit,140.0,99989.0,99989.0,0.0014001540169418635,0,2,1
8d7d0792-0f63-59b5-9d80-279882307430,2,2024-10-25,"Buy 삼성전자 1.779857@₩‎	56,100.00",KR20002-Stocks,KRW,debit,99849.0,99989.0,99989.0,0.9985998459830582,1,2,1
37528f22-9b33-532a-a78b-a0bc9f33f6c1,0,2024-10-25,"Buy 삼양식품 0.093658@₩‎	533,000.00",KR10104-Shinhan Investment Account,KRW,credit,49989.0,49989.0,49989.0,1.0,1,2,1
37528f22-9b33-532a-a78b-a0bc9f33f6c1,1,2024-10-25,"Buy 삼양식품 0.093658@₩‎	533,000.00",KR60005-Personal Expenses,KRW,debit,70.0,49989.0,49989.0,0.0014003080677749105,0,2,1
37528f22-9b33-532a-a78b-a0bc9f33f6c1,2,2024-10-25,"Buy 삼양식품 0.093658@₩‎	533,000.00",KR20002-Stocks,KRW,debit,49919.0,49989.0,49989.0,0.9985996919322251,1,2,1
9334f23b-6188-575c-8ebd-afe8184e8062,0,2024-10-25,교통,KR10103-Shinhan Checking Account,KRW,credit,921.0,921.0,921.0,1.0,1,1,1
9334f23b-6188-575c-8ebd-afe8184e8062,1,2024-10-25,교통,KR60004-Transportation Expenses,KRW,debit,921.0,921.0,921.0,1.0,1,1,1
c1d48013-6dad-5a4f-b16a-52bbf119a28c,0,2024-10-25,춘리마라탕跟钱嘉男,KR60002-Food Expenses,KRW,debit,21960.0,21960.0,21960.0,1.0,1,1,1
c1d48013-6dad-5a4f-b16a-52bbf119a28c,1,2024-10-25,춘리마라탕跟钱嘉男,KR10101-Toss Checking Account,KRW,credit,21960.0,21960.0,21960.0,1.0,1,1,1
f4584c87-3114-5f88-b9a4-7a7b2130e592,0,2024-10-25,춘리마라탕跟钱嘉男,KR60002-Food Expenses,KRW,debit,9310.0,9310.0,9310.0,1.0,1,1,1
f4584c87-3114-5f88-b9a4-7a7b2130e592,1,2024-10-25,춘리마라탕跟钱嘉男,KR10101-Toss Checking Account,KRW,credit,9310.0,9310.0,9310.0,1.0,1,1,1
951740a0-7084-5cab-b3c3-ad2d73915b9f,0,2024-10-26,서강동회장학회,KR10000-Cash,KRW,debit,15000.0,15000.0,15000.0,1.0,1,1,1
951740a0-7084-5cab-b3c3-ad2d73915b9f,1,2024-10-26,서강동회장학회,KR70006-Other Income,KRW,credit,15000.0,15000.0,15000.0,1.0,1,1,1
37f8f097-5de3-54c7-8136-ed1981d83252,0,2024-10-26,판교행 택시,KR60004-Transportation Expenses,KRW,debit,8100.0,8100.0,8100.0,1.0,1,1,1
37f8f097-5de3-54c7-8136-ed1981d83252,1,2024-10-26,판교행 택시,KR10101-Toss Checking Account,KRW,credit,8100.0,8100.0,8100.0,1.0,1,1,1
787cc441-befe-5954-a710-6d0f1f15d4c0,0,2024-10-26,교통,KR30201-Friends Debt,KRW,credit,3000.0,3000.0,3000.0,1.0,1,1,1
787cc441-befe-5954-a710-6d0f1f15d4c0,1,2024-10-26,교통,KR60004-Transportation Expenses,KRW,debit,3000.0,3000.0,3000.0,1.0,1,1,1
5c17b444-29ee-53ca-9fe2-895178956bc4,0,2024-10-26,Cashback,KR10101-Toss Checking Account,KRW,debit,100.0,100.0,100.0,1.0,1,1,1
5c17b444-29ee-53ca-9fe2-895178956bc4,1,2024-10-26,Cashback,KR70001-Cashback Income,KRW,credit,100.0,100.0,100.0,1.0,1,1,1
d594df3e-1fef-5715-8aaf-642f6af74db4,0,2024-10-26,순두부찌개_휴게소,KR60002-Food Expenses,KRW,debit,10000.0,10000.0,10000.0,1.0,1,1,1
d594df3e-1fef-5715-8aaf-642f6af74db4,1,2024-10-26,순두부찌개_휴게소,KR10101-Toss Checking Account,KRW,credit,10000.0,10000.0,10000.0,1.0,1,1,1
6d13e12c-f328-5534-894c-c2eaa1378ef8,0,2024-10-26,소세지_휴게소,KR60002-Food Expenses,KRW,debit,5000.0,5000.0,5000.0,1.0,1,1,1
6d13e12c-f328-5534-894c-c2eaa1378ef8,1,2024-10-26,소세지_휴게소,KR10101-Toss Checking Account,KRW,credit,5000.0,5000.0,5000.0,1.0,1,1,1
e3dafb87-9b3d-59e8-a5ce-bc23606fd7ea,0,2024-10-27,GS25,KR60002-Food Expenses,KRW,debit,5721.0,5721.0,5721.0,1.0,1,1,1
e3dafb87-9b3d-59e8-a5ce-bc23606fd7ea,1,2024-10-27,GS25,KR10105-Kakao Checking Account,KRW,credit,5721.0,5721.0,5721.0,1.0,1,1,1
859f658b-303b-57a6-b8e0-85630475c1ff,0,2024-10-27,중국간식,KR60002-Food Expenses,KRW,debit,10700.0,10700.0,10700.0,1.0,1,1,1
859f658b-303b-57a6-b8e0-85630475c1ff,1,2024-10-27,중국간식,KR10101-Toss Checking Account,KRW,credit,10700.0,10700.0,10700.0,1.0,1,1,1
1d180852-fd44-5e01-8843-a34eb284551f,0,2024-10-27,사과빵,KR60002-Food Expenses,KRW,debit,28000.0,28000.0,28000.0,1.0,1,1,1
1d180852-fd44-5e01-8843-a34eb284551f,1,2024-10-27,사과빵,KR10101-Toss Checking Account,KRW,credit,28000.0,28000.0,28000.0,1.0,1,1,1
0ce6d92c-25a5-5e1e-b416-249fbcdc908d,0,2024-10-27,사과식혜,KR60002-Food Expenses,KRW,debit,12000.0,12000.0,12000.0,1.0,1,1,1
0ce6d92c-25a5-5e1e-b416-249fbcdc908d,1,2024-10-27,사과식혜,KR10101-Toss Checking Account,KRW,credit,12000.0,12000.0,12000.0,1.0,1,1,1
8c6bfc28-b292-5f82-9eff-0bd45db81778,0,2024-10-27,Cashback,KR10101-Toss Checking Account,KRW,debit,100.0,100.0,100.0,1.0,1,1,1
8c6bfc28-b292-5f82-9eff-0bd45db81778,1,2024-10-27,Cashback,KR70001-Cashback Income,KRW,credit,100.0,100.0,100.0,1.0,1,1,1
7c5bcd45-aedf-58aa-8787-a6d55b7906dc,0,2024-10-28,불고기跟王学勤,KR60002-Food Expenses,KRW,debit,21000.0,42000.0,42000.0,0.5,1,2,1
7c5bcd45-aedf-58aa-8787-a6d55b7906dc,1,2024-10-28,불고기跟王学勤,KR60005-Personal Expenses,KRW,debit,21000.0,42000.0,42000.0,0.5,1,2,1
7c5bcd45-aedf-58aa-8787-a6d55b7906dc,2,2024-10-28,불고기跟王学勤,KR10101-Toss Checking Account,KRW,credit,42000.0,42000.0,42000.0,1.0,1,2,1
61e170dd-1d2d-5cf8-85e3-a60a13e5bbe7,0,2024-10-28,교통,KR30201-Friends Debt,KRW,credit,2900.0,2900.0,2900.0,1.0,1,1,1
61e170dd-1d2d-5cf8-85e3-a60a13e5bbe7,1,2024-10-28,교통,KR60004-Transportation Expenses,KRW,debit,2900.0,2900.0,2900.0,1.0,1,1,1
4603ae10-d63c-55da-adb3-f02211002bd7,0,2024-10-28,Haircut,KR60005-Personal Expenses,KRW,debit,20000.0,20000.0,20000.0,1.0,1,1,1
4603ae10-d63c-55da-adb3-f02211002bd7,1,2024-10-28,Haircut,KR10101-Toss Checking Account,KRW,credit,20000.0,20000.0,20000.0,1.0,1,1,1
2d1bc87e-f71b-5454-8e13-0a61bb0e6524,0,2024-10-28,마라탕 w Tisya,KR60002-Food Expenses,KRW,debit,18550.0,37100.0,37100.0,0.5,1,2,1
2d1bc87e-f71b-5454-8e13-0a61bb0e6524,1,2024-10-28,마라탕 w Tisya,KR60005-Personal Expenses,KRW,debit,18550.0,37100.0,37100.0,0.5,1,2,1
2d1bc87e-f71b-5454-8e13-0a61bb0e6524,2,2024-10-28,마라탕 w Tisya,KR10101-Toss Checking Account,KRW,credit,37100.0,37100.0,37100.0,1.0,1,2,1
48396370-0f63-5207-859c-e89d092884ae,0,2024-10-29,GS25,KR60002-Food Expenses,KRW,debit,5400.0,5400.0,5400.0,1.0,1,1,1
48396370-0f63-5207-859c-e89d092884ae,1,2024-10-29,GS25,KR10101-Toss Checking Account,KRW,credit,5400.0,5400.0,5400.0,1.0,1,1,1
fc37891b-6080-59ec-befd-9d6d94f101f4,0,2024-10-29,Cashback,KR10101-Toss Checking Account,KRW,debit,100.0,100.0,100.0,1.0,1,1,1
fc37891b-6080-59ec-befd-9d6d94f101f4,1,2024-10-29,Cashback,KR70001-Cashback Income,KRW,credit,100.0,100.0,100.0,1.0,1,1,1
ef3441f1-ea52-5582-a5e2-de160fd2a5c4,0,2024-10-29,Transfer to Batrisyia to Exhange Money,KR70005-Allowance Income,KRW,debit,158446.0,158446.0,158446.0,1.0,1,1,1
ef3441f1-ea52-5582-a5e2-de160fd2a5c4,1,2024-10-29,Transfer to Batrisyia to Exhange Money,KR10101-Toss Checking Account,KRW,credit,158446.0,158446.0,158446.0,1.0,1,1,1
30a52e46-2bb3-5bed-9cf4-dbb38ce18b32,0,2024-10-29,4 months Prepaid Plan,KR10101-Toss Checking Account,KRW,credit,70000.0,0.0,70000.0,1.0,1,0,1
f7ebc17a-1144-5888-b6ba-5a5a34bd8f23,0,2024-10-29,10월 Prepaid Phone Plan,KR60005-Personal Expenses,KRW,debit,17500.0,70000.0,0.0,0.25,0,2,0
f7ebc17a-1144-5888-b6ba-5a5a34bd8f23,1,2024-10-29,10월 Prepaid Phone Plan,KR10501-Phone Plan,KRW,debit,52500.0,70000.0,0.0,0.75,1,2,0
bdd7c9a3-cfba-5dc5-93e1-0cec091fc04e,0,2024-10-29,Cashback,KR10101-Toss Checking Account,KRW,debit,100.0,100.0,100.0,1.0,1,1,1
bdd7c9a3-cfba-5dc5-93e1-0cec091fc04e,1,2024-10-29,Cashback,KR70001-Cashback Income,KRW,credit,100.0,100.0,100.0,1.0,1,1,1
baf9e488-12fb-581a-aa16-6bfbcf3cc7e0,0,2024-10-29,Batrisyia,MY11101-Maybank Checking Account,MYR,debit,500.0,500.0,500.0,1.0,1,1,1
baf9e488-12fb-581a-aa16-6bfbcf3cc7e0,1,2024-10-29,Batrisyia,MY71003-Allowance Income,MYR,credit,500.0,500.0,500.0,1.0,1,1,1
d8a5ab6d-e988-55fc-82ff-4eaf902450cd,0,2024-10-29,Duit Belanja Aisyah,MY11101-Maybank Checking Account,MYR,credit,500.0,500.0,500.0,1.0,1,1,1
d8a5ab6d-e988-55fc-82ff-4eaf902450cd,1,2024-10-29,Duit Belanja Aisyah,MY61005-Personal Expenses,MYR,debit,500.0,500.0,500.0,1.0,1,1,1
d9e052d4-f1c1-526d-98b5-2a77efc34861,0,2024-10-29,Zaim,KR10403-Friends Receivable,KRW,debit,180000.0,180000.0,180000.0,1.0,1,1,1
d9e052d4-f1c1-526d-98b5-2a77efc34861,1,2024-10-29,Zaim,KR10101-Toss Checking Account,KRW,credit,180000.0,180000.0,180000.0,1.0,1,1,1
9f158aed-768d-57d5-9cb7-9df6b03fd779,0,2024-10-29,육쌈냉면 w 문서진,KR60002-Food Expenses,KRW,debit,9500.0,19500.0,19500.0,0.48717948717948717,0,2,1
9f158aed-768d-57d5-9cb7-9df6b03fd779,1,2024-10-29,육쌈냉면 w 문서진,KR10403-Friends Receivable,KRW,debit,10000.0,19500.0,19500.0,0.5128205128205128,1,2,1
9f158aed-768d-57d5-9cb7-9df6b03fd779,2,2024-10-29,육쌈냉면 w 문서진,KR10101-Toss Checking Account,KRW,credit,19500.0,19500.0,19500.0,1.0,1,2,1
4cb07bf4-c9d8-5251-921b-2435a64d2f18,0,2024-10-29,육쌈냉면 w 문서진,KR10403-Friends Receivable,KRW,credit,10000.0,10000.0,10000.0,1.0,1,1,1
4cb07bf4-c9d8-5251-921b-2435a64d2f18,1,2024-10-29,육쌈냉면 w 문서진,KR10105-Kakao Checking Account,KRW,debit,10000.0,10000.0,10000.0,1.0,1,1,1
61520a67-4191-5007-8dfe-ce3dd2b6139d,0,2024-10-29,쿠팡 groceries,KR60002-Food Expenses,KRW,debit,12260.0,12260.0,12260.0,1.0,1,1,1
61520a67-4191-5007-8dfe-ce3dd2b6139d,1,2024-10-29,쿠팡 groceries,KR10101-Toss Checking Account,KRW,credit,12260.0,12260.0,12260.0,1.0,1,1,1
4fe968bd-5aa3-57a1-a3cc-de84352a03da,0,2024-10-30,孙雅婷 관세 세금 납부,KR30201-Friends Debt,KRW,debit,30690.0,30690.0,30690.0,1.0,1,1,1
4fe968bd-5aa3-57a1-a3cc-de84352a03da,1,2024-10-30,孙雅婷 관세 세금 납부,KR10101-Toss Checking Account,KRW,credit,30690.0,30690.0,30690.0,1.0,1,1,1
9414595c-2d75-5df7-9e74-ca5fb27717e2,0,2024-10-30,교통,KR30201-Friends Debt,KRW,credit,2400.0,2400.0,2400.0,1.0,1,1,1
9414595c-2d75-5df7-9e74-ca5fb27717e2,1,2024-10-30,교통,KR60004-Transportation Expenses,KRW,debit,2400.0,2400.0,2400.0,1.0,1,1,1
acc834c4-b02d-54fc-8269-73c39cea4cfd,0,2024-10-31,7Eleven,KR60002-Food Expenses,KRW,debit,4900.0,4900.0,4900.0,1.0,1,1,1
acc834c4-b02d-54fc-8269-73c39cea4cfd,1,2024-10-31,7Eleven,KR10101-Toss Checking Account,KRW,credit,4900.0,4900.0,4900.0,1.0,1,1,1
48834dc6-b244-5d74-a479-a5449fc33a1e,0,2024-10-31,쿠츠 w 문서진,KR60002-Food Expenses,KRW,debit,14000.0,27000.0,27000.0,0.5185185185185185,1,2,1
48834dc6-b244-5d74-a479-a5449fc33a1e,1,2024-10-31,쿠츠 w 문서진,KR10403-Friends Receivable,KRW,debit,13000.0,27000.0,27000.0,0.48148148148148145,0,2,1
48834dc6-b244-5d74-a479-a5449fc33a1e,2,2024-10-31,쿠츠 w 문서진,KR10101-Toss Checking Account,KRW,credit,27000.0,27000.0,27000.0,1.0,1,2,1
b4cbdf20-2ac8-59e9-ac1a-6d0047cb6a07,0,2024-10-31,쿠츠 w 문서진,KR10403-Friends Receivable,KRW,credit,13000.0,13000.0,13000.0,1.0,1,1,1
b4cbdf20-2ac8-59e9-ac1a-6d0047cb6a07,1,2024-10-31,쿠츠 w 문서진,KR10105-Kakao Checking Account,KRW,debit,13000.0,13000.0,13000.0,1.0,1,1,1
50b82846-8b9d-5481-b3da-fc52027daadb,0,2024-10-31,孙雅婷 관세 세금 납부,KR30201-Friends Debt,KRW,debit,82400.0,82400.0,82400.0,1.0,1,1,1
50b82846-8b9d-5481-b3da-fc52027daadb,1,2024-10-31,孙雅婷 관세 세금 납부,KR10101-Toss Checking Account,KRW,credit,82400.0,82400.0,82400.0,1.0,1,1,1
515a0ce2-2a4a-551d-a568-f41c2cfade17,0,2024-10-31,Cashback,KR10101-Toss Checking Account,KRW,debit,100.0,100.0,100.0,1.0,1,1,1
515a0ce2-2a4a-551d-a568-f41c2cfade17,1,2024-10-31,Cashback,KR70001-Cashback Income,KRW,credit,100.0,100.0,100.0,1.0,1,1,1
5c2d2b82-17c2-5f92-9f3f-f98050d2967d,0,2024-10-31,케이포 w Myothurin,KR10101-Toss Checking Account,KRW,credit,36500.0,36500.0,36500.0,1.0,1,1,1
5c2d2b82-17c2-5f92-9f3f-f98050d2967d,1,2024-10-31,케이포 w Myothurin,KR60005-Personal Expenses,KRW,debit,36500.0,36500.0,36500.0,1.0,1,1,1
50c11991-6c22-5a91-a4d8-79d41f0521cb,0,2024-10-31,교통 (Myothurin to 경복궁),KR30201-Friends Debt,KRW,credit,4200.0,4200.0,4200.0,1.0,1,1,1
50c11991-6c22-5a91-a4d8-79d41f0521cb,1,2024-10-31,교통 (Myothurin to 경복궁),KR60004-Transportation Expenses,KRW,debit,4200.0,4200.0,4200.0,1.0,1,1,1
a49ee7f1-eea2-57a6-935a-543f318125b0,0,2024-11-01,11월 Didimdol (Fixed monthly income calculation),KR70004-Didimdol Income,KRW,credit,566667.0,566667.0,566667.0,1.0,1,1,1
a49ee7f1-eea2-57a6-935a-543f318125b0,1,2024-11-01,11월 Didimdol (Fixed monthly income calculation),KR10402-Didimdol Receivable,KRW,debit,566667.0,566667.0,566667.0,1.0,1,1,1
71baa181-aa47-55a3-924e-792e0f9f4270,0,2024-11-01,11월 Samsung,KR70003-Samsung Income,KRW,credit,650000.0,650000.0,650000.0,1.0,1,1,1
71baa181-aa47-55a3-924e-792e0f9f4270,1,2024-11-01,11월 Samsung,KR10401-Samsung Receivable,KRW,debit,650000.0,650000.0,650000.0,1.0,1,1,1
6af713e4-ee34-5e27-a405-d407d170c064,0,2024-11-01,7Eleven,KR10101-Toss Checking Account,KRW,credit,18300.0,18300.0,18300.0,1.0,1,1,1
6af713e4-ee34-5e27-a405-d407d170c064,1,2024-11-01,7Eleven,KR60002-Food Expenses,KRW,debit,18300.0,18300.0,18300.0,1.0,1,1,1
36ed6dd0-269a-5a3e-adab-085e4169bbac,0,2024-11-01,11월 Prepaid Phone Plan,KR10501-Phone Plan,KRW,credit,17500.0,17500.0,17500.0,1.0,1,1,1
36ed6dd0-269a-5a3e-adab-085e4169bbac,1,2024-11-01,11월 Prepaid Phone Plan,KR60005-Personal Expenses,KRW,debit,17500.0,17500.0,17500.0,1.0,1,1,1
53f7399b-876b-572c-97a2-04d30826aad5,0,2024-11-01,10월 Interest,KR10101-Toss Checking Account,KRW,debit,420.0,420.0,420.0,1.0,1,1,1
53f7399b-876b-572c-97a2-04d30826aad5,1,2024-11-01,10월 Interest,KR70002-Interest Income,KRW,credit,420.0,420.0,420.0,1.0,1,1,1
b38aaebf-eeff-507e-a06a-d2d2eb362dc8,0,2024-11-01,휴게소,KR10101-Toss Checking Account,KRW,credit,4000.0,4000.0,4000.0,1.0,1,1,1
b38aaebf-eeff-507e-a06a-d2d2eb362dc8,1,2024-11-01,휴게소,KR60002-Food Expenses,KRW,debit,4000.0,4000.0,4000.0,1.0,1,1,1
94c9ab5a-7e0d-5a9e-8e63-1a4c8b6aa125,0,2024-11-01,강정,KR10101-Toss Checking Account,KRW,credit,20000.0,20000.0,20000.0,1.0,1,1,1
94c9ab5a-7e0d-5a9e-8e63-1a4c8b6aa125,1,2024-11-01,강정,KR60002-Food Expenses,KRW,debit,20000.0,20000.0,20000.0,1.0,1,1,1
fe3703c9-b619-5bd3-aeb5-d19dbf29364c,0,2024-11-01,전주 초코파이,KR10101-Toss Checking Account,KRW,credit,27000.0,27000.0,27000.0,1.0,1,1,1
fe3703c9-b619-5bd3-aeb5-d19dbf29364c,1,2024-11-01,전주 초코파이,KR60002-Food Expenses,KRW,debit,27000.0,27000.0,27000.0,1.0,1,1,1
704cd8ee-afef-59be-a99b-7168ed944caf,0,2024-11-01,Cashback,KR10101-Toss Checking Account,KRW,debit,100.0,100.0,100.0,1.0,1,1,1
704cd8ee-afef-59be-a99b-7168ed944caf,1,2024-11-01,Cashback,KR70001-Cashback Income,KRW,credit,100.0,100.0,100.0,1.0,1,1,1
7ebf9ff4-958b-572f-a18f-b691872dfeb3,0,2024-11-01,100원빵,KR10101-Toss Checking Account,KRW,credit,4000.0,4000.0,4000.0,1.0,1,1,1
7ebf9ff4-958b-572f-a18f-b691872dfeb3,1,2024-11-01,100원빵,KR60002-Food Expenses,KRW,debit,4000.0,4000.0,4000.0,1.0,1,1,1
1257bf3a-66c6-501e-a940-4b1d4a2b8bc0,0,2024-11-01,E마트24,KR10101-Toss Checking Account,KRW,credit,6700.0,6700.0,6700.0,1.0,1,1,1
1257bf3a-66c6-501e-a940-4b1d4a2b8bc0,1,2024-11-01,E마트24,KR60002-Food Expenses,KRW,debit,6700.0,6700.0,6700.0,1.0,1,1,1
728aea09-974b-5776-bdb8-d9a2e1eb2706,0,2024-11-02,모찌,KR10101-Toss Checking Account,KRW,credit,42000.0,42000.0,42000.0,1.0,1,1,1
728aea09-974b-5776-bdb8-d9a2e1eb2706,1,2024-11-02,모찌,KR60005-Personal Expenses,KRW,debit,42000.0,42000.0,42000.0,1.0,1,1,1
a6970156-c3ac-54b5-9877-520ceea1140e,0,2024-11-02,Deposit Refund,KR10000-Cash,KRW,debit,50000.0,50000.0,50000.0,1.0,1,1,1
a6970156-c3ac-54b5-9877-520ceea1140e,1,2024-11-02,Deposit Refund,KR10403-Friends Receivable,KRW,credit,50000.0,50000.0,50000.0,1.0,1,1,1
5a95debc-22dd-55f5-9a5d-eabf6b9cb4ec,0,2024-11-02,춘리마라탕跟钱嘉男,KR60002-Food Expenses,KRW,debit,17860.0,17860.0,17860.0,1.0,1,1,1
5a95debc-22dd-55f5-9a5d-eabf6b9cb4ec,1,2024-11-02,춘리마라탕跟钱嘉男,KR10101-Toss Checking Account,KRW,credit,17860.0,17860.0,17860.0,1.0,1,1,1
5ea2783b-7049-56b0-9d8d-4c02b4813202,0,2024-11-03,iCloud+,KR10105-Kakao Checking Account,KRW,credit,8900.0,8900.0,8900.0,1.0,1,1,1
5ea2783b-7049-56b0-9d8d-4c02b4813202,1,2024-11-03,iCloud+,KR60005-Personal Expenses,KRW,debit,8900.0,8900.0,8900.0,1.0,1,1,1
748828e7-00bb-5059-bd2b-abb4ed20ff26,0,2024-11-03,GS25,KR10101-Toss Checking Account,KRW,credit,2100.0,2100.0,2100.0,1.0,1,1,1
748828e7-00bb-5059-bd2b-abb4ed20ff26,1,2024-11-03,GS25,KR60002-Food Expenses,KRW,debit,2100.0,2100.0,2100.0,1.0,1,1,1
14167dd4-5aa3-5e75-881a-0bf741582672,0,2024-11-03,Hollys,KR10101-Toss Checking Account,KRW,credit,5500.0,5500.0,5500.0,1.0,1,1,1
